ObsID,start,duration,end,ra,dec,science_usable,Field_Name,Field_Type,download,active_insts
900160,2019-10-04T13:16:24,3621.0,2019-10-04T14:16:45,83.722244262695,21.64262008667,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900161,2019-10-04T13:46:24,3621.0,2019-10-04T14:46:45,83.696914672852,21.66618347168,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900162,2019-10-04T14:16:24,3201.0,2019-10-04T15:09:45,83.658905029297,21.7015209198,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900163,2019-10-04T14:39:24,3201.0,2019-10-04T15:32:45,83.620872497559,21.736850738525,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900164,2019-10-04T15:02:24,3201.0,2019-10-04T15:55:45,83.582824707031,21.772172927856,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900165,2019-10-04T15:25:24,3201.0,2019-10-04T16:18:45,83.55744934082,21.795715332031,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900166,2019-10-04T15:48:25,3199.0,2019-10-04T16:41:44,83.532066345215,21.819253921509,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900167,2019-10-04T16:11:27,2928.0,2019-10-04T17:00:15,83.506675720215,21.842788696289,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900168,2019-10-04T16:34:24,3201.0,2019-10-04T17:27:45,83.481269836426,21.866319656372,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900169,2019-10-04T17:00:05,3040.0,2019-10-04T17:50:45,83.468566894531,21.878084182739,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900170,2019-10-04T17:20:25,3199.0,2019-10-04T18:13:44,83.455863952637,21.889846801758,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900171,2019-10-04T17:43:24,3182.0,2019-10-04T18:36:26,83.430442810059,21.913370132446,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900172,2019-10-04T18:06:24,3182.0,2019-10-04T18:59:26,83.40502166748,21.936889648438,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900173,2019-10-04T18:29:24,3183.0,2019-10-04T19:22:27,83.379585266113,21.960403442383,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900174,2019-10-04T18:52:26,3181.0,2019-10-04T19:45:27,83.354141235352,21.983915328979,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900175,2019-10-04T19:15:27,3181.0,2019-10-04T20:08:28,83.315963745117,22.019172668457,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900176,2019-10-04T19:38:27,3181.0,2019-10-04T20:31:28,83.277763366699,22.05442237854,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900177,2019-10-04T20:01:28,3522.0,2019-10-04T21:00:10,83.239547729492,22.08966255188,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900178,2019-10-04T20:31:28,3601.0,2019-10-04T21:31:29,83.214057922363,22.113151550293,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900179,2019-10-04T21:01:29,3616.0,2019-10-04T22:01:45,83.163055419922,22.16011428833,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900180,2019-10-04T21:31:29,3616.0,2019-10-04T22:31:45,83.086486816406,22.230529785156,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
900181,2019-10-04T22:01:24,4221.0,2019-10-04T23:11:45,82.958709716797,22.347799301147,True,CRAB_4,GALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/Crab_IV.tar.gz,"TM5,TM6,TM7"
700180,2019-11-19T22:17:20,37251.0,2019-11-20T08:38:11,353.509,-47.241,True,RE_J2334_471,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/RE_J2334m471.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700181,2019-11-20T09:35:20,36830.0,2019-11-20T19:49:10,353.763,-47.526,True,RE_J2334_471,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/RE_J2334m471.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700177,2019-11-21T10:22:18,80033.0,2019-11-22T08:36:11,55.72822,-53.63013,True,A3158,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/A3158.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700154,2019-11-11T02:09:28,74248.0,2019-11-11T22:46:56,67.84096,-61.44033,True,A3266,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/A3266.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
300003,2019-10-11T09:00:52,50305.0,2019-10-11T22:59:17,107.17041666667,-49.551666666667,True,1H0707,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/1H0707.tar.gz,"TM1,TM2,TM5,TM6,TM7"
300011,2019-11-18T18:30:36,60274.0,2019-11-19T11:15:10,359.46254166667,-32.624055555556,True,NGC_7793_P13,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/NGC_7793P13.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700011,2019-11-01T16:38:30,25810.0,2019-11-01T23:48:40,5.5179793176519,-71.984619744048,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM4,TM5,TM6,TM7"
700012,2019-09-28T23:05:29,19529.0,2019-09-29T04:30:58,6.5339422225952,-72.176284790039,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,TM6
700013,2019-11-02T07:43:00,25210.0,2019-11-02T14:43:10,6.3337552599947,-71.924866371827,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM4,TM5,TM6,TM7"
700014,2019-11-02T15:10:20,25210.0,2019-11-02T22:10:30,5.7107587761744,-72.237445497513,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700163,2019-11-02T00:14:50,25270.0,2019-11-02T07:16:00,6.5339424519341,-72.176284022687,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM4,TM5,TM6,TM7"
700173,2019-11-19T13:12:20,8810.0,2019-11-19T15:39:10,5.5179793176519,-71.984619744048,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700174,2019-11-19T16:10:20,8390.0,2019-11-19T18:30:10,6.5339424519341,-72.176284022687,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700175,2019-11-19T19:01:20,8331.0,2019-11-19T21:20:11,6.3337552599947,-71.924866371827,True,47_TUC__NGC_104_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/47_Tuc.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
300017,2019-10-26T08:12:29,56225.0,2019-10-26T23:49:34,285.591,-37.124,True,TGUH2213P1__DARK_CLOUD_,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/TGUH2213P1.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
300014,2019-10-07T14:38:03,40286.0,2019-10-08T01:49:29,96.706,-54.072,True,A3391_A3395,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/A3391_A3395.tar.gz,"TM5,TM6,TM7"
300005,2019-10-08T15:54:34,61333.0,2019-10-09T08:56:47,96.706,-54.072,True,A3391_A3395,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/A3391_A3395.tar.gz,"TM5,TM6,TM7"
300006,2019-10-09T09:03:26,60547.0,2019-10-10T01:52:33,96.706,-54.072,True,A3391_A3395,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/A3391_A3395.tar.gz,"TM5,TM6,TM7"
300016,2019-10-17T23:59:56,60502.0,2019-10-18T16:48:18,96.706,-54.072,True,A3391_A3395,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/A3391_A3395.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
700008,2019-10-24T11:11:19,78273.0,2019-10-25T08:55:52,284.14625,-37.909166666667,True,1RXS_J185635_375433,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/1RXS_J185635m375433.tar.gz,"TM1,TM2,TM3,TM4,TM5,TM6,TM7"
900060,2019-09-24T15:27:06,21806.0,2019-09-24T21:30:32,281.54077148438,79.873725891113,True,3C390_3,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/3C390.tar.gz,TM6
900068,2019-09-28T15:49:51,20441.0,2019-09-28T21:30:32,281.5002746582,79.885375976562,True,3C390_3,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/3C390.tar.gz,TM6
900069,2019-09-29T15:23:24,22033.0,2019-09-29T21:30:37,281.48941040039,79.888214111328,True,3C390_3,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/3C390.tar.gz,TM6
900070,2019-09-30T15:23:24,22028.0,2019-09-30T21:30:32,281.47827148438,79.89102935791,True,3C390_3,EXTRAGALACTIC_FIELDS,https://erosita.mpe.mpg.de/edr/eROSITAObservations/CalPvObs/3C390.tar.gz,"TM5,TM6,TM7"
